Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2001-03-06,52.768646240234375,53.96340877648505,52.395282699358816,52.893100753859564,8493520
2001-03-07,53.54022216796875,53.88869613183225,52.599347232840366,53.49043960559502,8147189
2001-03-08,53.002601623535156,53.43569935322462,52.45500117624101,53.351071746173936,7106106
2001-03-09,49.428287506103516,52.27580362663435,48.73632091913545,52.2708257641404,17455753
2001-03-12,47.536563873291016,48.985208629585514,47.302588546817425,48.736299722125175,15161561
2001-03-13,48.98023223876953,49.00512551391461,46.894377597503635,47.34241682257732,12685783
2001-03-14,47.272727966308594,49.234128529170974,46.46626673992821,47.49176976069922,14901944
2001-03-15,47.5714111328125,48.721368432438446,47.37726265259333,47.79045288860059,8807320
2001-03-16,44.85332489013672,46.74503093710831,43.907471866650916,46.74503093710831,20950752
2001-03-19,46.09786605834961,46.197427227300466,44.40528645865261,45.30135684297654,10706333
2001-03-20,43.95726013183594,45.814121398012404,43.85769894280548,45.60005749200194,10565751
2001-03-21,44.34554672241211,45.600046808667265,43.6834516617514,44.03192170084832,11519598
2001-03-22,44.35552215576172,45.301375500490366,43.63368848575388,44.36548185223665,13941297
2001-03-23,46.55091094970703,47.2876823785372,44.947939675711524,46.54593308649245,12796346
2001-03-26,47.49177169799805,47.62120404623433,46.67037288103552,47.41709980059321,8975935
2001-03-27,49.53281021118164,49.78171912462507,46.77988255471201,46.79481613605771,12396355
2001-03-28,46.998924255371094,49.01010717257168,46.919274508792455,48.73630496127937,12437463
2001-03-29,47.31254196166992,48.32311112324732,46.92424503841656,47.023806212896325,11039170
2001-03-30,47.88004684448242,48.56703513736713,47.36231768832377,48.03934628972221,9896520
2001-04-02,47.12338638305664,48.83587806303462,46.58574554030709,48.51229719049929,9191202
2001-04-03,44.99771499633789,47.11841548339684,44.853345068217784,47.09352617135301,13943180
2001-04-04,45.799171447753906,46.81969620245761,44.828429260469335,45.027555557392866,14137318
2001-04-05,48.89064407348633,49.7817370328905,47.55649356549972,47.690903791470724,13081381
