Price,Close,High,Low,Open,Volume
Ticker,DBK,DBK,DBK,DBK,DBK
Date,,,,,
2016-10-17,12.260000228881836,12.329999923706055,12.225000381469727,12.225000381469727,819
2016-10-18,12.40999984741211,12.460000038146973,12.34000015258789,12.460000038146973,1200
2016-10-19,12.600000381469727,12.600000381469727,12.414999961853027,12.494999885559082,2545
2016-10-20,13.239999771118164,13.289999961853027,12.595000267028809,12.645000457763672,3659
2016-10-21,13.145000457763672,13.234999656677246,13.005000114440918,13.130000114440918,4095
2016-10-24,13.300000190734863,13.4350004196167,13.125,13.125,1777
2016-10-25,13.145000457763672,13.475000381469727,12.949999809265137,13.475000381469727,4758
2016-10-26,13.305000305175781,13.305000305175781,13.039999961853027,13.039999961853027,5152
2016-10-27,13.395000457763672,13.694999694824219,13.300000190734863,13.694999694824219,2945
2016-10-28,13.300000190734863,13.319999694824219,13.229999542236328,13.3149995803833,1710
2016-10-31,13.175000190734863,13.329999923706055,13.085000038146973,13.329999923706055,2090
2016-11-01,12.489999771118164,13.055000305175781,12.489999771118164,13.055000305175781,1321
2016-11-02,12.335000038146973,12.449999809265137,12.3100004196167,12.425000190734863,2200
2016-11-03,12.345000267028809,12.399999618530273,12.220000267028809,12.220000267028809,1860
2016-11-04,12.210000038146973,12.210000038146973,12.039999961853027,12.039999961853027,762
2016-11-07,12.895000457763672,12.895000457763672,12.5,12.5,1381
2016-11-08,12.779999732971191,12.899999618530273,12.704999923706055,12.899999618530273,1860
2016-11-09,13.154999732971191,13.154999732971191,12.345000267028809,12.345000267028809,7164
2016-11-10,14.380000114440918,14.380000114440918,13.885000228881836,13.885000228881836,9332
